web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639406650-2487;https://www.sociolla.com/2301-sun-care?page=2;;https://www.sociolla.com/sunscreen/16742-simply-protect-aqua-long-wearing-moisture-sunscreen-lotion-spf50;Banana Boat;Simply Protect Aqua Long Wearing Moisture Sunscreen Lotion SPF50+;Simply Protect Aqua Long Wearing Moisture Sunscreen Lotion SPF50+;Rp 144.100Rp 72.050;04.06;-70;54;Yes (48);No (1);Maybe (21)
1639406561-2471;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/16936-erha-perfect-shield-helios-30g-daily-sunscreen;Erha;Perfect Shield Helios 30g - Daily Sunscreen;Perfect Shield Helios 30g - Daily Sunscreen;Rp 126.500Rp 111.320;04.01;-52;34;Yes (29);No (15);Maybe (8)
1639406157-2409;https://www.sociolla.com/2301-sun-care?page=6;;https://www.sociolla.com/sunscreen/55018-lng-white-dew-tone-up-fluid-50ml-ol21;Laneige;LNG White Dew Tone Up Fluid 50ml (OL21);LNG White Dew Tone Up Fluid 50ml (OL21);Rp 916.000Rp 568.000;04.00;-1;0;Yes (1);No (0);Maybe (0)
1639406248-2430;https://www.sociolla.com/2301-sun-care?page=5;;https://www.sociolla.com/sunscreen/15414-all-around-safe-block-daily-sun-spf50-pa;Missha;All Around Safe Block Daily Sun SPF50+/PA++++;All Around Safe Block Daily Sun SPF50+/PA++++;Rp 355.000Rp 177.500;04.01;-41;27;Yes (11);No (13);Maybe (17)
1639405955-2381;https://www.sociolla.com/2301-sun-care?page=8;;https://www.sociolla.com/sunscreen/47934-kem-chong-nang-dang-th-i-intensive-leisure-sunscreen-stick-spf50-pa;Innisfree;Intensive Leisure Sunscreen Stick SPF50+ PA++++;Intensive Leisure Sunscreen Stick SPF50+ PA++++;Rp270.000;04.04;-4;4;Yes (4);No (0);Maybe (0)
1639406245-2429;https://www.sociolla.com/2301-sun-care?page=5;;https://www.sociolla.com/sunscreen/60031-uv-shield-light-matte-sun-stick;Wardah;UV Shield Light Matte Sun Stick;UV Shield Light Matte Sun Stick;Rp96.000;04.05;-27;19;Yes (15);No (2);Maybe (10)
1639406288-2438;https://www.sociolla.com/2301-sun-care?page=5;;https://www.sociolla.com/sunscreen/14671-5-control-no-sebum-sun-lotion;Dr. Ceuracle;5α Control Mattifying Sun Lotion;5α Control Mattifying Sun Lotion;Rp 412.500Rp 268.125;04.05;-20;18;Yes (10);No (3);Maybe (7)
1639405899-2372;https://www.sociolla.com/2301-sun-care?page=9;;https://www.sociolla.com/sunscreen/55024-lng-watery-sun-cream-50ml-ol21;Laneige;LNG Watery Sun Cream 50ml (OL21);LNG Watery Sun Cream 50ml (OL21);Rp 442.500Rp 288.000;null;null;null;null;null;null
1639405949-2379;https://www.sociolla.com/2301-sun-care?page=8;;https://www.sociolla.com/sunscreen/10721-white-secret-day-cream-spf-35;Wardah;Crystal Secret Brightening Day Cream 30g;Crystal Secret Brightening Day Cream 30g;Rp99.500;04.04;-329;305;Yes (214);No (55);Maybe (60)
1639406791-2502;https://www.sociolla.com/2301-sun-care?page=1;;https://www.sociolla.com/sunscreen/12094-aloe-soothing-sun-cream-spf-50-pa;COSRX;Aloe Soothing Sun Cream SPF 50+ PA+++;Aloe Soothing Sun Cream SPF 50+ PA+++;Rp 199.000Rp 139.300;04.06;(3,3k);2942;Yes (2,4k);No (218);Maybe (608)
1639406682-2490;https://www.sociolla.com/2301-sun-care?page=1;;https://www.sociolla.com/sunscreen/56362-l-oreal-paris-uv-defender-uv-serum-protector-matte-and-fresh-spf50-pa;Loreal Paris;L'Oreal Paris UV Defender UV Serum Protector Matte & Fresh SPF50+ / PA++++;L'Oreal Paris UV Defender UV Serum Protector Matte & Fresh SPF50+ / PA++++;Rp 150.000Rp 120.000;04.06;-224;182;Yes (183);No (13);Maybe (28)
1639406762-2499;https://www.sociolla.com/2301-sun-care?page=1;;https://www.sociolla.com/sunscreen/58564-carasun-solar-smart-uv-cushion;Carasun;Carasun Solar Smart UV Cushion;Carasun Solar Smart UV Cushion;Rp 175.000Rp 157.500;04.08;-36;25;Yes (31);No (1);Maybe (4)
1639406105-2399;https://www.sociolla.com/2301-sun-care?page=7;;https://www.sociolla.com/sunscreen/51163-protecting-day-cream-sunscreen-skin-protect-spf-30;Pond's;Protecting Day Cream Sunscreen Skin Protect SPF 30;Protecting Day Cream Sunscreen Skin Protect SPF 30;Rp 26.400Rp 21.912;04.05;-73;59;Yes (38);No (13);Maybe (22)
1639406513-2465;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/17196-hello-sunny-essence-sun-stick-fresh-spf50-pa;banila co.;Hello Sunny Essence Sun Stick Fresh SPF50+ PA++++;Hello Sunny Essence Sun Stick Fresh SPF50+ PA++++;Rp370.000;04.06;-6;6;Yes (5);No (0);Maybe (1)
1639406138-2405;https://www.sociolla.com/2301-sun-care?page=7;;https://www.sociolla.com/sunscreen/25134-everyday-aqua-sun-cream-50;Mamonde;Everyday Aqua Sun Cream 50+++++;Everyday Aqua Sun Cream 50+++++;Rp 230.000Rp 195.500;04.07;-12;10;Yes (7);No (1);Maybe (4)
1639405944-2378;https://www.sociolla.com/2301-sun-care?page=8;;https://www.sociolla.com/sunscreen/10319-sun-lotion-spf-30;Nivea;Sun Lotion SPF 30;Sun Lotion SPF 30;Rp 97.000Rp 72.750;04.05;-76;75;Yes (53);No (3);Maybe (20)
1639406098-2397;https://www.sociolla.com/2301-sun-care?page=7;;https://www.sociolla.com/sunscreen/27344-flawless-white-day-cream-spf-18;Pond's;PONDS FLAWLESS RAD DAY CR SPF18;PONDS FLAWLESS RAD DAY CR SPF18;Rp 25.000Rp 20.000;04.06;-73;69;Yes (49);No (8);Maybe (16)
1639406765-2500;https://www.sociolla.com/2301-sun-care?page=1;;https://www.sociolla.com/sunscreen/60016-cica-beat-the-sun-powder;NPure;Cica Beat The Sun Powder;Cica Beat The Sun Powder;Rp119.000;04.08;(1,5k);875;Yes (1,4k);No (15);Maybe (118)
1639406237-2427;https://www.sociolla.com/2301-sun-care?page=5;;https://www.sociolla.com/sunscreen/6962-atmosphere-airy-light-uv-emulsion;SK-II;Atmosphere Airy Light UV Emulsion;Atmosphere Airy Light UV Emulsion;Rp 1.225.000Rp 908.500;04.04;-20;18;Yes (15);No (2);Maybe (3)
1639406502-2462;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/28376-whitening-uv-sunscreen-gel;ANESSA;Whitening UV Sunscreen Gel;Whitening UV Sunscreen Gel;Rp 399.000Rp 319.200;04.07;-46;36;Yes (41);No (1);Maybe (4)
1639406497-2461;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/10484-soothing-daily-protection;Elsheskin;Soothing Daily Protection;Soothing Daily Protection;Rp 92.000Rp 85.560;04.04;-243;231;Yes (120);No (20);Maybe (103)
1639406544-2467;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/48499-tea-tree-green-sun-essence;essenHerb;Tea Tree Green Sun Essence;Tea Tree Green Sun Essence;Rp 219.000Rp 186.150;04.06;-44;38;Yes (33);No (2);Maybe (9)
1639406218-2423;https://www.sociolla.com/2301-sun-care?page=6;;https://www.sociolla.com/sunscreen/11013-white-uv-gel-spf50-pa;KOSE;Sekkisei White UV Gel SPF50+ PA++++;Sekkisei White UV Gel SPF50+ PA++++;Rp499.000;04.07;-43;42;Yes (32);No (1);Maybe (10)
1639406714-2492;https://www.sociolla.com/2301-sun-care?page=1;;https://www.sociolla.com/sunscreen/16743-simply-protect-aqua-daily-moisture-sunscreen-lotion-spf50;Banana Boat;Simply Protect Aqua Daily Moisture Sunscreen Lotion SPF50+;Simply Protect Aqua Daily Moisture Sunscreen Lotion SPF50+;Rp 144.100Rp 72.050;04.06;-126;91;Yes (98);No (7);Maybe (21)
1639406240-2428;https://www.sociolla.com/2301-sun-care?page=5;;https://www.sociolla.com/sunscreen/7957-uva-uvb-defense-spf-50;Cetaphil;Uva/Uvb Defense Spf 50;Uva/Uvb Defense Spf 50;Rp 398.156Rp 298.617;04.03;-97;86;Yes (58);No (23);Maybe (16)
1639406654-2488;https://www.sociolla.com/2301-sun-care?page=2;;https://www.sociolla.com/sunscreen/2857-ultra-protect-faces-sunscreen-lotion-spf-50-60ml-;Banana Boat;Ultra Protect Faces Sunscreen Lotion SPF 50 - 60ml;Skincare;Rp 129.800Rp 80.476;04.01;-171;127;null;null;null
1639406357-2448;https://www.sociolla.com/2301-sun-care?page=4;;https://www.sociolla.com/sunscreen/16978-brighter-sun-day-spf-50-pa;Joylab;Brighter Sun Day SPF 50 PA++;Brighter Sun Day SPF 50 PA++;Rp 160.000Rp 120.000;04.02;-87;58;Yes (43);No (19);Maybe (25)
1639406468-2460;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/17198-hello-sunny-essence-sun-stick-glow-spf50-pa;banila co.;Hello Sunny Essence Sun Stick Glow SPF50+ PA++++;Hello Sunny Essence Sun Stick Glow SPF50+ PA++++;Rp370.000;null;null;null;null;null;null
1639406048-2389;https://www.sociolla.com/2301-sun-care?page=8;;https://www.sociolla.com/sunscreen/24115-madame-protect-me-sunscreen-spf-30;Madame Gie;Madame Protect Me Sunscreen;Madame Protect Me Sunscreen;Rp 45.600Rp 29.640;04.05;-201;166;Yes (120);No (30);Maybe (51)
1639406602-2478;https://www.sociolla.com/2301-sun-care?page=2;;https://www.sociolla.com/sunscreen/15413-all-around-safe-block-essence-sun-spf45-pa-;Missha;All Around Safe Block Essence Sun SPF45/PA+++;All Around Safe Block Essence Sun SPF45/PA+++;Rp 355.000Rp 177.500;04.06;-57;51;Yes (28);No (6);Maybe (23)
1639406306-2442;https://www.sociolla.com/2301-sun-care?page=4;;https://www.sociolla.com/sunscreen/56246-expert-solutions-bio-skin-mosturizer-spf-34-pa;Safi;Expert Solutions Bio Skin Mosturizer SPF 34 PA++;Expert Solutions Bio Skin Mosturizer SPF 34 PA++;Rp 266.000Rp 218.120;04.06;-4;2;Yes (4);No (0);Maybe (0)
1639406141-2406;https://www.sociolla.com/2301-sun-care?page=7;;https://www.sociolla.com/sunscreen/27372-white-beauty-skin-perfecting-cream-spf30;Pond's;PONDS BRIGHT BEAUTY PRF CRM SPF30;PONDS BRIGHT BEAUTY PRF CRM SPF30;Rp 26.400 - Rp 48.150Rp 21.912 - Rp 37.557;04.06;-122;108;Yes (88);No (12);Maybe (22)
1639406340-2447;https://www.sociolla.com/2301-sun-care?page=4;;https://www.sociolla.com/after-sun-care/11891-jeju-fresh-aloe-soothing-gel-99-jar-300-ml;the saem;Jeju Fresh Aloe Soothing Gel 99% Jar 300 ml;Jeju Fresh Aloe Soothing Gel 99% Jar 300 ml;Rp 109.000Rp 75.210;04.04;(1,4k);1314;Yes (864);No (197);Maybe (377)
1639406540-2466;https://www.sociolla.com/2301-sun-care?page=3;;https://www.sociolla.com/sunscreen/57260-all-around-aqua-sun-gel-spf50-pa;Missha;All Around Aqua Sun Gel SPF50+/PA++++;All Around Aqua Sun Gel SPF50+/PA++++;Rp 389.700Rp 175.365;04.07;-17;11;Yes (12);No (1);Maybe (4)
1639406222-2424;https://www.sociolla.com/2301-sun-care?page=6;;https://www.sociolla.com/sunscreen/11012-white-uv-milk-spf-50-pa;KOSE;Sekkisei White UV Milk SPF 50+ PA++++;Sekkisei White UV Milk SPF 50+ PA++++;Rp499.000;04.03;-3;3;Yes (3);No (0);Maybe (0)
1639406611-2480;https://www.sociolla.com/2301-sun-care?page=2;;https://www.sociolla.com/sunscreen/12703-sun-face-protection-serum-spf-50-pa-oil-control;Nivea;Sun Face Protection Serum Spf 50+ Pa +++ - Oil Control;Sun Face Protection Serum Spf 50+ Pa +++ - Oil Control;Rp 51.000Rp 43.860;04.06;(3,1k);2862;Yes (2,3k);No (235);Maybe (553)
1639405872-2369;https://www.sociolla.com/2301-sun-care?page=9;;https://www.sociolla.com/sunscreen/12382-banila-co-it-radiant-cc-sun-base-spf50-pa;banila co.;Banila Co It Radiant CC Sun Base Spf50+ Pa+++;Banila Co It Radiant CC Sun Base Spf50+ Pa+++;Rp420.000;04.03;-1;1;Yes (1);No (0);Maybe (0)
